link,product_name,keywords,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/%E0%B8%8B%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B9%81%E0%B8%95%E0%B8%81%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B9%88%E0%B8%AD-100cc.-i.171909764.8772967446?sp_atk=a8678a82-7af6-4fb5-a761-71ba71b79068&xptdk=a8678a82-7af6-4fb5-a761-71ba71b79068,ซันโทนิค สารกระตุ้นการกินอาหารของพืช แตกราก อ่อนโยนต่อไม้เนื้อเยื่อ 100cc.,ไม่พบคำ,จังหวัดจันทบุรี,4.9,,ขายแล้ว 1.6พัน ชิ้น,,150.0,150.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=8772967446&shopid=171909764,8772967446,171909764
https://shopee.co.th/%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%AD%E0%B8%9A%E0%B8%A5%E0%B8%B0-5-%E0%B8%81%E0%B8%81.-%E0%B8%A1%E0%B8%B5%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%99-%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%84%E0%B8%B0-i.5468522.11068269500?sp_atk=5743dc8c-1283-434e-9411-505dd2f66d3c&xptdk=5743dc8c-1283-434e-9411-505dd2f66d3c,ปุ๋ยอินทรีย์โครงการหลวงของแท้ กระสอบละ 5 กก. มีการขึ้นทะเบียน รับรองธาตุอาหารคะ,"อินทรีย์, ปุ๋ยอินทรีย์",จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 33 ชิ้น,,145.0,145.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=11068269500&shopid=5468522,11068269500,5468522
https://shopee.co.th/%E0%B9%82%E0%B8%9E%E0%B9%81%E0%B8%97%E0%B8%AA%E0%B9%80%E0%B8%8B%E0%B8%B5%E0%B8%A2%E0%B8%A1-(KCLO3-99.9-)-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%AD%E0%B8%B8%E0%B8%95%E0%B8%AA%E0%B8%B2%E0%B8%AB%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%84%E0%B8%A1%E0%B8%B5%E0%B8%AA%E0%B8%B5%E0%B8%82%E0%B8%B2%E0%B8%A7-0.5KG-%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%A5%E0%B8%B3%E0%B9%84%E0%B8%A2-i.156723960.8013851021?sp_atk=84e11270-048b-4aa2-ad3d-f93feab0f68f&xptdk=84e11270-048b-4aa2-ad3d-f93feab0f68f,โพแทสเซียม (KCLO3-99.9%) เกรดอุตสาหกรรม-สารเคมีสีขาว 0.5KG  #ราดเร่งดอกลำไย,ไม่พบคำ,จังหวัดลำพูน,4.7,,ขายแล้ว 1พัน ชิ้น,,93.0,93.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=8013851021&shopid=156723960,8013851021,156723960
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%95%E0%B8%B1%E0%B8%99-500-ml-%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%9C%E0%B9%88%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B2%E0%B8%A2%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%99%E0%B9%83%E0%B8%9A%E0%B8%9E%E0%B8%B7%E0%B8%8A-i.34113413.4259842788?sp_atk=edeafe54-23f8-4a3c-8fd6-1ef599786386&xptdk=edeafe54-23f8-4a3c-8fd6-1ef599786386,สารจับใบ คาร์ตัน 500 ml จับใบ ช่วยเพิ่มการแผ่กระจายของสารบนใบพืช,ไม่พบคำ,จังหวัดสุรินทร์,5.0,,ขายแล้ว 84 ชิ้น,,49.0,49.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=4259842788&shopid=34113413,4259842788,34113413
https://shopee.co.th/%E0%B9%80%E0%B8%9A%E0%B9%87%E0%B8%99%E0%B8%95%E0%B8%B1%E0%B8%AA-(%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%99%E0%B8%94%E0%B8%B2%E0%B8%8B%E0%B8%B4%E0%B8%A1)-%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%9A%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-(%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95-280267)-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%A3-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-1-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B9%83%E0%B8%9A%E0%B8%88%E0%B8%B8%E0%B8%94-i.69258080.5831620981?sp_atk=640e992f-37ce-40a2-91dd-f7cc1ecc4fe9&xptdk=640e992f-37ce-40a2-91dd-f7cc1ecc4fe9,เบ็นตัส (คาร์เบนดาซิม) ทะเบียนใหม่ (ผลิต 280267) ขนาด 1 ลิตร จำนวน 1 ชิ้น สารกำจัดโรคพืช ใบจุด,ไม่พบคำ,จังหวัดนครศรีธรรมราช,5.0,,ขายแล้ว 104 ชิ้น,,320.0,320.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=5831620981&shopid=69258080,5831620981,69258080
https://shopee.co.th/%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B9%8C%E0%B8%AD%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%94%E0%B8%AD%E0%B8%81-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B8%9A%E0%B8%B3%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%99-%E0%B8%9B%E0%B8%B8%E0%B9%8B%E0%B8%A2%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%A0%E0%B8%B1%E0%B8%A2-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9-%E0%B8%8A%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%B2%E0%B8%A1-%E0%B8%8A%E0%B8%B9%E0%B8%8A%E0%B9%88%E0%B8%AD-500-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5-i.68910993.6391004631?sp_atk=09453eb8-b1ad-4f43-8319-1f159a688a5f&xptdk=09453eb8-b1ad-4f43-8319-1f159a688a5f,ปุ๋ยอินทรีย์อัดเม็ด เร่งดอก เร่งราก บำรุงต้น ปุ๋ยเม็ด ปลอดภัย ไร้สารพิษ ช่องาม ชูช่อ 500 กรัม 1 กิโล,"อินทรีย์, ปุ๋ยอินทรีย์",จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 4.9พัน ชิ้น,,25.0,25.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=6391004631&shopid=68910993,6391004631,68910993
https://shopee.co.th/%E0%B8%9E%E0%B8%A5%E0%B8%B9%E0%B9%82%E0%B8%95%E0%B9%84%E0%B8%9A%E0%B9%82%E0%B8%AD%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-2.5-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-10-%E0%B9%80%E0%B8%A1%E0%B9%87%E0%B8%94-i.91673055.1543022087?sp_atk=429d1f0d-7323-4cee-9dd8-de26de863faa&xptdk=429d1f0d-7323-4cee-9dd8-de26de863faa,พลูโตไบโอกรีน สารปรับปรุงดิน ขนาด 2.5 กรัม 10 เม็ด,ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.8,,ขายแล้ว 3.4พัน ชิ้น,,70.0,70.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=1543022087&shopid=91673055,1543022087,91673055
https://shopee.co.th/%F0%9F%8C%BF%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B9%84%E0%B8%A1%E0%B8%84%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%84%E0%B8%A3%E0%B8%8B%E0%B8%B2-Mycorrhiza-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1%E0%B8%99%E0%B9%89%E0%B8%B3-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%94%E0%B9%89%E0%B8%94%E0%B8%B5%E0%B8%A2%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%82%E0%B8%B6%E0%B9%89%E0%B8%99-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B8%9A%E0%B9%82%E0%B8%95-%E0%B9%84%E0%B8%A1%E0%B8%84%E0%B8%AD%E0%B9%84%E0%B8%A3%E0%B8%8B%E0%B9%88%E0%B8%B2-Organic100-%F0%9F%8C%BF-i.230173890.22107042603?sp_atk=6de576e4-8227-47d2-a03e-ac41d1605e59&xptdk=6de576e4-8227-47d2-a03e-ac41d1605e59,🌿เชื้อรา ไมคอร์ไรซา Mycorrhiza ช่วยให้รากดูดซึมน้ำ และสารอาหารได้ดียิ่งขึ้น เร่งการเจริญเติบโต ไมคอไรซ่า Organic100%🌿,ไม่พบคำ,จังหวัดสมุทรปราการ,4.9,,ขายแล้ว 2พัน ชิ้น,,75.0,75.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=22107042603&shopid=230173890,22107042603,230173890
https://shopee.co.th/%E0%B8%8B%E0%B8%B1%E0%B8%99%E0%B9%82%E0%B8%97%E0%B8%99%E0%B8%B4%E0%B8%84-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B4%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%81%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%A1%E0%B9%89%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%80%E0%B8%A2%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94500cc.-i.171909764.9409517561?sp_atk=b8fffe38-c76f-4827-936c-8b58f7bf0c01&xptdk=b8fffe38-c76f-4827-936c-8b58f7bf0c01,ซันโทนิค สารกระตุ้นการกินอาหารของพืช อ่อนโยนต่อราก ใช้กับไม้เนื้อเยื่อได้ ขนาด500cc.,ไม่พบคำ,จังหวัดจันทบุรี,5.0,,ขายแล้ว 794 ชิ้น,,450.0,450.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=9409517561&shopid=171909764,9409517561,171909764
https://shopee.co.th/%E0%B8%AE%E0%B8%B4%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%AA%E0%B8%84%E0%B8%B2%E0%B8%A5%E0%B8%B5-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-1-%E0%B8%81%E0%B8%B4%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1%E2%94%82%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%84%E0%B8%B9%E0%B9%88%E2%94%82%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%94%E0%B8%B4%E0%B8%99-%E0%B8%AE%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%82%E0%B8%A1%E0%B8%99%E0%B8%9E%E0%B8%B7%E0%B8%8A-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%81%E0%B8%A3%E0%B8%94-%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%A3%E0%B8%B2%E0%B8%81-%E0%B8%9F%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%87%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A7-i.273221259.13238409930?sp_atk=893c3860-698b-405d-843b-32c24ca0ff79&xptdk=893c3860-698b-405d-843b-32c24ca0ff79,ฮิวมัสคาลี ขนาด 1 กิโลกรัม│เทพวัฒนา ตราปลาคู่│สารปรับปรุงดิน ฮอร์โมนพืช แก้ดินกรด เร่งราก ฟื้นต้นหลังเก็บเกี่ยว,ไม่พบคำ,จังหวัดสมุทรปราการ,4.9,,ขายแล้ว 102 ชิ้น,,190.0,190.0,,,official,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=13238409930&shopid=273221259,13238409930,273221259
https://shopee.co.th/Botanicare-Hydroguard-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B8%95%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B8%81%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%9A%E0%B8%84%E0%B8%97%E0%B8%B5%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9A%E0%B8%B3%E0%B8%9A%E0%B8%B1%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B8%A2%E0%B8%B1%E0%B8%9A%E0%B8%A2%E0%B8%B1%E0%B9%89%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%95%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%97%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%A3%E0%B8%84-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B9%81%E0%B8%9A%E0%B9%88%E0%B8%87-50-100-250ML-i.74847223.19842274161?sp_atk=d185cb3e-e50e-4def-81da-f69a2a438f41&xptdk=d185cb3e-e50e-4def-81da-f69a2a438f41,Botanicare - Hydroguard สารกระตุ้นรากของแบคทีเรียตามธรรมชาติการบำบัดน้ำที่ช่วยยับยั้งและต้านทานโรค ขนาดแบ่ง 50/100/250ML,ไม่พบคำ,จังหวัดอุดรธานี,5.0,,ขายแล้ว 138 ชิ้น,,151.0,89.0,-41%,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=19842274161&shopid=74847223,19842274161,74847223
https://shopee.co.th/%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B9%87%E0%B8%81%E0%B8%95%E0%B8%A3%E0%B9%89%E0%B8%B2-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%9B%E0%B8%A5%E0%B8%B7%E0%B8%AD%E0%B8%81%E0%B8%A2%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B9%80%E0%B8%9B%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%95%E0%B9%8C%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A2%E0%B8%B2%E0%B8%87-i.151059137.2960954183?sp_atk=32c86082-9833-4c16-b10c-9acc31840a4b&xptdk=32c86082-9833-4c16-b10c-9acc31840a4b,ช้างเอ็กตร้า สารอาหารสูตรสร้างเปลือกยางและเพิ่มเปอร์เซ็นต์น้ำยาง,ไม่พบคำ,จังหวัดจันทบุรี,4.8,,ขายแล้ว 685 ชิ้น,,160.0,160.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=2960954183&shopid=151059137,2960954183,151059137
https://shopee.co.th/%E0%B9%84%E0%B8%98%E0%B8%AD%E0%B8%B0%E0%B9%82%E0%B8%99%E0%B8%8B%E0%B8%B2%E0%B8%99-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2%E0%B8%97%E0%B8%B2%E0%B8%87%E0%B9%83%E0%B8%9A-i.171909764.7654623371?sp_atk=6f492302-a924-4a89-9be0-2ee566ba9ebf&xptdk=6f492302-a924-4a89-9be0-2ee566ba9ebf,ไธอะโนซาน สารกำจัดเชื้อราทางใบ,ไม่พบคำ,จังหวัดจันทบุรี,4.9,,ขายแล้ว 1พัน ชิ้น,,150.0,150.0,,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=7654623371&shopid=171909764,7654623371,171909764
https://shopee.co.th/%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%9A%E0%B8%99%E0%B8%94%E0%B8%B2%E0%B8%8B%E0%B8%B4%E0%B8%A1-%E0%B8%8A%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%94%E0%B8%B2%E0%B8%8B%E0%B8%B4%E0%B8%A1-%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%81%E0%B8%B3%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%8A%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%A3%E0%B8%B2-%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87-i.48600980.15242272578?sp_atk=0934af56-a887-4084-9860-18a9c3469af3&xptdk=0934af56-a887-4084-9860-18a9c3469af3,คาร์เบนดาซิม ช้างดาซิม สารป้องกันและกำจัดเชื้อรา ชนิดผง,ไม่พบคำ,จังหวัดกาญจนบุรี,4.9,,ขายแล้ว 245 ชิ้น,,75.0,75.0,,,recom,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=15242272578&shopid=48600980,15242272578,48600980
https://shopee.co.th/%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A%E2%80%9C%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B4%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%A0%E0%B8%B2%E0%B8%9E%E2%80%9D%E0%B9%80%E0%B8%A3%E0%B9%88%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%94%E0%B8%B9%E0%B8%94%E0%B8%8B%E0%B8%B6%E0%B8%A1-%E0%B8%A2%E0%B8%B2%E0%B8%88%E0%B8%B1%E0%B8%9A%E0%B9%83%E0%B8%9A-%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9.!-%E0%B9%80%E0%B8%9E%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%8B%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%84%E0%B8%AD%E0%B8%99-%E0%B8%9B%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%81%E0%B8%B1%E0%B8%99%E0%B9%81%E0%B8%A1%E0%B8%A5%E0%B8%87-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94250-500%E0%B8%8B%E0%B8%B5%E0%B8%8B%E0%B8%B5-i.514799334.19827220911?sp_atk=9db5aa7c-29c8-4239-b2d9-8870f0a96a10&xptdk=9db5aa7c-29c8-4239-b2d9-8870f0a96a10,"สารจับใบ“สารเสริมประสิทธิภาพ”เร่งการดูดซึม ยาจับใบ พิเศษ.! เพิ่มซิลิคอน ป้องกันแมลง ขนาด250,500ซีซี",ไม่พบคำ,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 307 ชิ้น,,199.0,179.0,-10%,,,shopee,https://shopee.co.th/find_similar_products?catid=100636&itemid=19827220911&shopid=514799334,19827220911,514799334
